"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.054,0.1004,-0.0166,-0.0766,-0.0226,-0.1053,0.0454,0.0113,-0.0283,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.054,1,0.4698,0.5247,0.5603,-0.1035,-0.0908,-0.1754,0.1244,-0.0212,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1004,0.4698,1,0.0594,0.2968,-0.1108,-0.1677,-0.3421,0.3359,0.0086,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0166,0.5247,0.0594,1,0.4506,-0.1918,-0.1843,-0.3899,0.1041,0.0515,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0766,0.5603,0.2968,0.4506,1,-0.3217,-0.1478,-0.4046,0.3221,0.3503,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0226,-0.1035,-0.1108,-0.1918,-0.3217,1,0.336,0.4713,-0.0343,-0.1965,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1053,-0.0908,-0.1677,-0.1843,-0.1478,0.336,1,0.4436,-0.1893,-0.2093,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0454,-0.1754,-0.3421,-0.3899,-0.4046,0.4713,0.4436,1,-0.471,-0.2223,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0113,0.1244,0.3359,0.1041,0.3221,-0.0343,-0.1893,-0.471,1,0.3172,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0283,-0.0212,0.0086,0.0515,0.3503,-0.1965,-0.2093,-0.2223,0.3172,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7118,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9954,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.4755,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5496,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7515,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6751,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6632,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
