"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,0
"E_EnerLev",0,0.1915,0,0,0,0,0,0,0.1921,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0943,0,0,0,0,0,0,0,0.1021,0,0,0,0,0,0.1028,0,0
"A_Rspct",0,0,0,0.1893,0,0,0,0,0,0,0.1776,0,0,0,0,0.1746,0,0,0
"N_Depr",0,0,0,0,0.2131,0,0,0,0,0,0,0,0,0,0,0,0.2094,0,0
"N_Anxty",0,0,0,0,0,0.2551,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.2364,0,0,0,0,0,0,0.2233,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0.243,0
"C_Rspnbl",0,0.0995,0.0992,0,0.0528,0.0508,0,0.062,0.1096,0,0,0,0,0,0,0,0.0933,0,0.1122
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
