"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9337,0.0507,-0.1232,0.1141,-0.242,-0.1184,-0.1978,0.1339,0.2856,0.1463,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0507,0.9877,0.2823,0.2665,0.0414,0.2373,-0.3775,0.1446,0.1912,0.3251,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1232,0.2823,0.9544,-0.2897,-0.116,-0.0348,-0.2515,-0.0133,0.1548,0.2944,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1141,0.2665,-0.2897,0.8956,0.1874,0.132,-0.0909,0.0022,0.0913,0.1348,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.242,0.0414,-0.116,0.1874,0.9935,0.1215,0.127,-0.2526,0.0067,-0.0977,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1184,0.2373,-0.0348,0.132,0.1215,0.9899,0.2324,0.3621,-0.4038,0.0833,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1978,-0.3775,-0.2515,-0.0909,0.127,0.2324,0.986,0.1762,-0.4548,-0.4024,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1339,0.1446,-0.0133,0.0022,-0.2526,0.3621,0.1762,1,-0.0347,0.1337,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2856,0.1912,0.1548,0.0913,0.0067,-0.4038,-0.4548,-0.0347,0.9953,0.6759,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1463,0.3251,0.2944,0.1348,-0.0977,0.0833,-0.4024,0.1337,0.6759,0.9874,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.5607,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5298,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9552,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7365,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5641,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8037,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6374,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2358,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7533
