"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.3405,-0.1479,0,0,0,0,0,0,0,0.5143,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5022,0
"A_Rspct",0,0,0,0.1272,0,0,0,0,0,0.5583,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.0065,0.4036,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.0766,0,0,0,0,0,0,0,0,0,0.4155,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1435,0,0,0,0,0,0,0.617,0,0,0,0,0
"C_Prdctv",0,0,0.3684,0,0,0,0,-0.2444,0,0,0,0,0,0,0,-0.5265,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,-0.3048,0,0.4493,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
