"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1284,0,0,0,0,0,0,0,0,0,0,0.4043,0,0,0,0,0,0,0
"E_EnerLev",0,-0.0128,0,0,0,0,0,0,0,0,0,0.4777,0,-0.3673,0,0.7944,0.7676,0,0
"A_Cmpn",0,0,-0.0792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.2683,0,-0.022,0,0,0,0,0,0,0,0,0,0,0,0,-0.3514,-0.7368
"N_Anxty",0,0,0,0,0,-0.3419,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.034,0,0,0,-0.7855,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1067,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.2006,0,0,0.3211,0,0,0,0,0.3756,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
