"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1372,0
"E_EnerLev",0,0.1176,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1275,0,0,0,0,0,0,0,0,0,0.1277,0,0,0,0,0,0
"A_Rspct",0,0,0,0.1089,0,0,0,0,0,0,0,0,0,0,0,0.1095,0,0,0
"N_Depr",0,0,0,0,0.1348,0,0,0,0.1339,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0.1252,0,0,0
"N_EmoVol",0,0,0,0,0.1197,0,0.1191,0,0,0,0.1066,0,0,0.1043,0,0,0,0.1063,0
"C_Prdctv",0,0,0,0,0,0,0,0.1009,0,0,0,0,0,0.1039,0.1057,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1399,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
