"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.27,0.1159,0.2287,-0.111,-0.6173,-0.0735,-0.201,0.0066,-0.2284,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.27,1,0.3736,0.4012,-0.1839,-0.2818,-0.162,-0.178,0.1562,0.052,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1159,0.3736,1,0.299,-0.0022,-0.2127,-0.1337,0.0523,0.5274,0.3095,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2287,0.4012,0.299,1,0.095,-0.2872,-0.1633,-0.3203,-0.0356,0.2593,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.111,-0.1839,-0.0022,0.095,1,0.0473,-0.1116,0.0237,-0.0052,0.1618,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.6173,-0.2818,-0.2127,-0.2872,0.0473,1,0.3212,0.3515,0.002,-0.1713,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0735,-0.162,-0.1337,-0.1633,-0.1116,0.3212,1,0.2018,-0.0897,-0.1856,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.201,-0.178,0.0523,-0.3203,0.0237,0.3515,0.2018,1,-0.2779,-0.1244,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0066,0.1562,0.5274,-0.0356,-0.0052,0.002,-0.0897,-0.2779,1,0.3443,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2284,0.052,0.3095,0.2593,0.1618,-0.1713,-0.1856,-0.1244,0.3443,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8234,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5279,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9937,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9796,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8831,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6482,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9886,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7126
