"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.934,-0.2838,5e-04,0.2134,0.0684,-0.1134,-0.0074,0.1942,-0.1015,0.0731,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2838,0.9757,0.333,0.2114,0.2517,0.0209,0.0671,-0.0667,0.1926,-0.089,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",5e-04,0.333,0.9991,0.2567,0.1312,-0.1335,-0.1855,-0.1313,0.3726,0.0729,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2134,0.2114,0.2567,0.9593,0.3145,0.0042,0.0582,-0.2167,-0.1045,0.2642,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0684,0.2517,0.1312,0.3145,0.9939,-0.2489,-0.1996,-0.0107,0.0518,0.1958,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1134,0.0209,-0.1335,0.0042,-0.2489,0.997,0.3376,0.3696,-0.0779,0.0108,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0074,0.0671,-0.1855,0.0582,-0.1996,0.3376,0.9978,0.1529,-0.1639,-0.1585,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1942,-0.0667,-0.1313,-0.2167,-0.0107,0.3696,0.1529,0.9228,-0.1631,-0.1163,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1015,0.1926,0.3726,-0.1045,0.0518,-0.0779,-0.1639,-0.1631,0.9831,0.3347,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0731,-0.089,0.0729,0.2642,0.1958,0.0108,-0.1585,-0.1163,0.3347,0.938,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.862,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5741,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9822,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5377,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7025,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7674,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6919,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7905,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8845
