"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.3918,-0.2477,-0.2888,-0.5098,0.0681,0.1271,0.1025,0.0834,-0.2593,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.3918,1,0.4309,0.1138,0.5197,-0.0582,0.0778,-0.4016,0.2041,0.655,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.2477,0.4309,1,0.2627,0.2666,-0.0869,-0.1891,-0.293,0.3059,0.3392,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2888,0.1138,0.2627,1,0.1482,-0.2681,-0.1142,-0.3332,0.1159,0.2641,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.5098,0.5197,0.2666,0.1482,1,-0.1068,0.1661,-0.3063,0.1588,0.6184,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0681,-0.0582,-0.0869,-0.2681,-0.1068,1,-0.6194,0.1712,0.2627,-0.3343,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1271,0.0778,-0.1891,-0.1142,0.1661,-0.6194,1,-0.0134,-0.433,0.4121,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1025,-0.4016,-0.293,-0.3332,-0.3063,0.1712,-0.0134,1,-0.3489,-0.483,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0834,0.2041,0.3059,0.1159,0.1588,0.2627,-0.433,-0.3489,1,0.0258,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2593,0.655,0.3392,0.2641,0.6184,-0.3343,0.4121,-0.483,0.0258,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.4843,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.747,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4934,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6434,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2955,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6924,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4474
