"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9489,-0.2572,-0.0839,-0.0917,0.0081,0.4435,0.4625,0.3254,-0.1283,-0.1146,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2572,0.9986,0.0969,0.1046,-0.0032,-0.4245,-0.2266,-0.0302,0.0607,0.0577,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0839,0.0969,0.9816,0.1575,0.1947,-0.1574,-0.1509,-0.0851,0.01,-0.094,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0917,0.1046,0.1575,0.9962,-0.1255,-0.1912,0.0444,-0.0495,0.2295,0.114,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0081,-0.0032,0.1947,-0.1255,0.9791,0.103,0.1406,-0.1709,-0.1792,0.0607,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.4435,-0.4245,-0.1574,-0.1912,0.103,0.9975,0.5511,0.3407,0.0152,0.0587,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.4625,-0.2266,-0.1509,0.0444,0.1406,0.5511,0.9997,0.1659,0.0584,0.0878,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.3254,-0.0302,-0.0851,-0.0495,-0.1709,0.3407,0.1659,0.9975,-0.1773,-0.0268,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1283,0.0607,0.01,0.2295,-0.1792,0.0152,0.0584,-0.1773,0.9573,0.2607,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1146,0.0577,-0.094,0.114,0.0607,0.0587,0.0878,-0.0268,0.2607,0.999,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6423,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8873,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8223,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9241,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8678
