"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5938,0
"E_EnerLev",0,-0.2679,0,0,0,0,0,0,0,0.44,0,0,0,0,-0.2582,0,0,0,0
"A_Cmpn",0,0,-0.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3046
"A_Rspct",0,0,0,-0.2925,0,0,0,0,0,0.3289,0.3724,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1389,0,0,0,0,0,0,0,-0.4791,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.162,0,0,0,0,0,0,0.4369,0,0,-0.2694,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0544,0,0,0,0,0,0,0,0,0,0,0.3195
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.2151,0,0,0,0,0,-0.7191,0.245,0.2746,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
