"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.0964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6408,0
"E_EnerLev",0,0.1645,0,0,0,0,0,0,-0.7918,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.2269,0,0,0,0,0,0,0,0.7326,0,0,0,0,0,0.3057,0,0
"A_Rspct",0,0,0,-0.0826,0,0,0,0,0,0,0.4585,0,0,0,0,-0.5593,0,0,0
"N_Depr",0,0,0,0,0.2383,0,0,0,0,0,0,0,0,0,0,0,-0.6484,0,0
"N_Anxty",0,0,0,0,0,-0.3922,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.2169,0,0,0,0,0,0,0.5675,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.5008,0,0,0,0,0,0,0,0,0,0.9966,0
"C_Rspnbl",0,0.6434,0.7977,0,0.2897,0.2697,0,0.5074,-2.0545,0,0,0,0,0,0,0,-0.8422,0,-1.8218
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
