"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9438,-0.0807,-0.0176,0.051,0.0359,-0.3047,-0.0929,0.0792,0.0229,-0.1034,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0807,0.9996,0.4414,0.1809,0.5371,0.226,-0.0134,0.2286,-0.0236,-0.0657,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0176,0.4414,0.9977,0.2144,0.5145,0.1509,0.0716,0.0704,0.0428,-0.1163,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.051,0.1809,0.2144,1,0.3462,-0.0499,0.0254,0.2021,-0.4793,-0.0795,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0359,0.5371,0.5145,0.3462,0.9939,0.114,-0.0245,0.1106,-0.0045,-0.1213,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3047,0.226,0.1509,-0.0499,0.114,0.9403,0.2811,0.4362,0.0233,-0.0028,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0929,-0.0134,0.0716,0.0254,-0.0245,0.2811,0.9887,0.1401,0.0316,0.1734,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0792,0.2286,0.0704,0.2021,0.1106,0.4362,0.1401,0.9933,-0.3821,-0.3918,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0229,-0.0236,0.0428,-0.4793,-0.0045,0.0233,0.0316,-0.3821,0.99,0.3348,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1034,-0.0657,-0.1163,-0.0795,-0.1213,-0.0028,0.1734,-0.3918,0.3348,0.9997,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6777,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6964,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.5389,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6135,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7669,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6602,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8158,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8252,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7882
