"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0523,-0.0238,0.0106,-0.0928,-0.314,-0.0951,-0.0648,0.1414,-0.0746,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0523,1,0.0939,0.0327,-0.247,0.1015,0.0203,0.1428,-0.1118,-0.1854,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0238,0.0939,1,0.2328,-0.0704,0.0073,-0.0284,-0.0036,0.2256,0.4551,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0106,0.0327,0.2328,1,0.1573,0.0757,0.1477,0.1318,0.027,0.4703,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0928,-0.247,-0.0704,0.1573,1,0.0673,0.0648,0.0422,-0.1212,0.2058,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.314,0.1015,0.0073,0.0757,0.0673,1,0.5048,0.3984,-0.1646,-0.0465,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0951,0.0203,-0.0284,0.1477,0.0648,0.5048,1,0.3391,-0.1447,0.0011,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0648,0.1428,-0.0036,0.1318,0.0422,0.3984,0.3391,1,-0.0526,-0.0505,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1414,-0.1118,0.2256,0.027,-0.1212,-0.1646,-0.1447,-0.0526,1,0.1776,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0746,-0.1854,0.4551,0.4703,0.2058,-0.0465,0.0011,-0.0505,0.1776,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9305,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7334,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7809,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7328,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333
