"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0904,0,0.0928,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868,0,0,0,0,0,0.0881,0,0,0.0903
"A_Trust",0,0,0.0961,0,0,0,0,0,0,0,0,0,0,0.0959,0,0,0,0,0,0,0,0,0,0.0967,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2319,0,0,0,0,0,0,0.1813,0,0,0,0.2387,0,0,0,0,0.2254,0,0,0,0,0,0,0,0,0.5861,0,0
"C_Prdctv",0,0,0,0,0.0867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889,0,0,0.0888,0
"C_Rspnbl",0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1203,0,0,0.1515,0.1627,0,0,0,0,0,0,0,0.2501,0,0,0,0,0,0,0,0,0,0,0.1132,0
"E_EnerLev",0,0,0,0,0,0,0,0.0842,0,0,0,0,0,0,0,0,0,0,0,0,0.0843,0,0,0.0838,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0781,0,0,0,0,0,0,0,0,0,0,0,0.0839,0,0,0,0.0838,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.0923,0,0,0,0.0933,0,0,0,0,0,0,0,0,0,0,0.0868,0,0,0,0,0,0,0,0.0856,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.0904,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0.0968,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1187,0,0,0,0,0,0,0,0.2858,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
