"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1341,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1406,0,0,0,0,0,0,0.1461,0,0,0,0.1264,0,0.1468,0,0,0.179,0,0.1566,0.1559,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1459,0,0.1526,0.1273,0,0,0.1356,0,0,0,0,0,0
"C_Org",0,0,0,0.0963,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986,0,0,0.1022,0,0,0.0981
"C_Prdctv",0,0,0,0,0.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.3654,0,0,0,0,0,0,0,0,0,0,0.9925,0,0,0,0,0,0,0,0,0,0,0,0,0.4307,0
"E_Assert",0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0.1643,0,0,0,0,0.1657,0,0,0,0,0.2391,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0746,0,0,0,0,0,0,0,0,0,0,0,0,0.0754,0,0,0,0.1174,0.1221,0,0.0758,0,0,0.0798
"E_Scblty",0.0892,0,0,0,0,0,0,0,0.0886,0,0,0,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1252,0,0.113,0,0.1068,0,0,0,0,0,0,0,0,0,0,0,0.1343,0.1277,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,0,0,0,0,0,0.0854,0,0,0,0.0818,0.0762,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0862,0,0,0.0871,0,0,0,0,0,0,0,0,0,0,0.0899,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1233,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,0,0,0,0,0,0,0,0.12,0,0,0.0943,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0,0,0,0.1166,0,0,0,0.1193,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
