"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1273,0,0,0,0,0,0.1216,0,0,0,0.1203,0,0,0,0,0,0,0,0.1322,0,0.1245,0.1229,0,0,0,0.1371,0.1275,0,0.17,0,0.1217
"A_Rspct",0,0.1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.2319,0.1429
"A_Trust",0,0,0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084,0.1087,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1348,0,0,0,0.1411,0,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1333,0.1414,0,0,0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0.1212,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0.1023,0,0,0.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1063,0,0,0.0985,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.102,0,0.0975,0,0,0,0.0921,0,0.1201,0,0,0,0,0.1025,0,0,0.128,0.1279,0,0,0,0.0889,0
"N_Anxty",0,0.1235,0,0,0,0,0,0,0.1342,0.1439,0,0,0.0971,0.1062,0,0,0.1026,0.1252,0,0,0,0.1057,0.1575,0,0,0,0.1152,0,0,0.1016,0
"N_Depr",0,0,0,0.1411,0,0,0,0,0,0,0.1372,0,0,0,0,0,0,0,0,0,0,0,0.204,0.2522,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.1229,0,0.1235,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0.1154,0,0,0,0.1162,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0.1299,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3152,0,0.8037,0,0,0,0,0,0,0,0,0.7714,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0.1177,0,0,0,0,0,0.1102,0,0,0.1384,0,0,0,0,0,0,0,0,0,0.107,0.1179,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
