"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1417,0,0,0,0,0,0,0,0,0.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1501,0,0.148,0.1819,0,0.2018,0,0.1479,0,0,0.1742,0,0,0.1927,0,0,0,0,0,0,0,0,0.2284,0,0,0,0,0.1979,0,0
"A_Trust",0,0,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1025,0,0,0.1055,0.1017,0,0,0,0,0,0,0,0,0,0,0,0.1102,0,0,0,0,0,0.1136,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1377,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.0956,0,0,0.0858,0.0872,0,0.091,0,0,0,0,0,0,0,0,0,0,0.0954,0,0,0,0,0,0.1011,0.094,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1215,0.116,0,0,0.1292,0,0,0.1315,0,0,0,0,0,0,0,0,0,0,0.1187,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.352,0,0,0,0,0,0,0,0.7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0.0935,0,0.1092,0.0967,0,0.0986,0,0,0,0.0968,0.1017,0.1076,0,0,0,0,0,0.1058,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0.1286,0,0,0.1487,0,0,0,0,0,0,0.1474,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2199,0,0,0.1564,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.1043,0,0.1211,0,0,0,0,0.1067,0.1074,0,0,0.1082,0,0,0,0,0.1477,0,0,0,0.119,0
"O_AesSens",0,0,0.1061,0,0,0,0,0,0,0,0,0,0.099,0,0,0.1006,0.0999,0.1075,0,0,0.1013,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1482,0,0,0,0,0,0.1681,0,0,0,0.1843,0,0,0,0.175,0,0.208,0
"O_IntCur",0,0,0,0,0.1506,0,0,0,0.1282,0,0,0,0,0,0.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1931,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
