"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2153,0,-0.3209,0,0,0.2575,-0.344,0,0,0,0,0,0.2321,0.2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0841,0,-0.2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2636,0,0,-0.2982,0,0,-0.2579,0,0,0,0,0,0
"A_Trust",0,0,-0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2839,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0464,0,0,0,0.318,0,0,0,0.2432,0,0,0,0,0,0,0,0,0.4138,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,-0.3161,0.2938,0,0,0,0,0,0.2323,0,-0.4564,0.2079,0.2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3056,0,0
"C_Rspnbl",-0.3169,0,0,0,0,-0.278,0,0,0,0.305,0,-0.4388,0,0,0,0,0,0,0,0,0,-0.5543,0.4658,0,0,0,0,0,0,0.338,0.259
"E_Assert",0,0,0,0,0,0,0.3181,0,0,0,0,0,0,0,0,0,0,-0.2904,0,0,0.4767,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.2014,0,-0.2394,0,0.4687,0,-0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4853,0,0,0,0,0.2151,0,0
"E_Scblty",0,0,0,0,0.253,0,0,0,-0.4162,-0.1982,0,0,0,0,0,0.244,-0.1815,0,0,0.4956,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2776,-0.3092,-0.2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.2951,0,0,0,0,0,0,0,0.2679,0,0,-0.2829,0,0,0.2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0.2942,0.2789,0,0,0.1542,-0.3133,0,0,0,0,0,0,0,0,0,-0.2832,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,-0.3531,-0.3727,-0.0771,0,0,0,0,0,0,0,0,0,0,0.3719,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.4146,0,0,0,0,0,0,0,0,0.0969,0,-0.2413,0,0,0,0,0,0,0,0,-0.2532,0.2966,0,0,0,0,0
"O_IntCur",0,0,0,0,0.3433,0,0,0,0,0,0,0.2769,0,-0.3649,-0.1058,0,0,0,0,0,0,0,0,0,0,0,0.1853,0.5643,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
