"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.2281,-0.2172,-0.2342,-0.292,0.0818,0.129,-0.3001,-0.1834,-0.2539,0.0995,0.1132,0.2827,-0.0282,0.2303,-0.2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2281,1,0.3361,0.1941,0.2626,-0.2347,-0.157,0.0509,0.1736,-0.0148,-0.2163,-0.2178,-0.401,-0.1619,-0.3164,-0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2172,0.3361,1,0.3027,0.2499,0.0094,0.3643,0.0368,0.1996,0.0966,-0.4745,0.0828,-0.2535,0.2292,0.0349,0.4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2342,0.1941,0.3027,1,0.1073,-0.0534,0.303,0.2786,0.1112,0.4193,-0.4075,-0.4311,-0.4679,0.1909,-0.1447,0.1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.292,0.2626,0.2499,0.1073,1,0.1364,-0.0766,0.1118,0.0038,-0.0758,-0.3024,-0.2635,-0.3213,0.1654,0.1205,0.4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0818,-0.2347,0.0094,-0.0534,0.1364,1,0.0546,-0.0507,0.0971,0.151,-0.0992,-0.2454,-0.1951,0.3924,0.4427,0.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.129,-0.157,0.3643,0.303,-0.0766,0.0546,1,0.0168,0.1275,0.1422,-0.4913,0.0178,-0.3008,-0.0325,0.1956,0.3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.3001,0.0509,0.0368,0.2786,0.1118,-0.0507,0.0168,1,0.0089,0.0405,0.0352,0.0636,-0.0445,0.2329,-0.1584,0.1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1834,0.1736,0.1996,0.1112,0.0038,0.0971,0.1275,0.0089,1,0.3358,-0.0847,-0.1265,-0.2234,-0.0395,0.1731,0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2539,-0.0148,0.0966,0.4193,-0.0758,0.151,0.1422,0.0405,0.3358,1,-0.2574,-0.4431,-0.2574,0.0799,-0.1976,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0995,-0.2163,-0.4745,-0.4075,-0.3024,-0.0992,-0.4913,0.0352,-0.0847,-0.2574,1,0.377,0.5656,-0.0556,0.0458,-0.2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1132,-0.2178,0.0828,-0.4311,-0.2635,-0.2454,0.0178,0.0636,-0.1265,-0.4431,0.377,1,0.4922,0.0359,0.1825,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2827,-0.401,-0.2535,-0.4679,-0.3213,-0.1951,-0.3008,-0.0445,-0.2234,-0.2574,0.5656,0.4922,1,-0.104,-0.0597,-0.2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0282,-0.1619,0.2292,0.1909,0.1654,0.3924,-0.0325,0.2329,-0.0395,0.0799,-0.0556,0.0359,-0.104,1,0.2158,0.3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2303,-0.3164,0.0349,-0.1447,0.1205,0.4427,0.1956,-0.1584,0.1731,-0.1976,0.0458,0.1825,-0.0597,0.2158,1,0.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.2212,-0.0258,0.4428,0.1637,0.4282,0.2136,0.3136,0.1686,0.1597,0.0286,-0.2306,0.047,-0.2333,0.3622,0.1278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4686,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6056,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4604,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6538,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4546,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7766,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5913,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5587,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5659,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5352,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5761,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485
