"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904,0,0,0.0893,0
"C_Org",0,0,0,0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857,0,0,0,0,0,0,0.0844,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.0875,0,0,0,0.0869,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0,0,0.0956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0943,0,0,0,0,0,0,0,0,0,0,0.0929,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0965,0,0,0,0,0,0,0,0,0,0,0,0.0965,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0.0885,0,0,0,0,0,0,0,0,0.0882,0,0,0,0,0,0,0.0815,0,0,0,0.0862,0,0,0.0858,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797,0,0,0,0,0.0808,0,0,0,0,0,0,0,0,0,0,0.0793,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
