"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0576,0,0.2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4296,0,0,0,0
"A_Rspct",0,-0.7702,0,0,0,0,0,0,0,0,0,0,0,-0.5329,0,0,0,0.7484,0,0,0,0,0,0,0,0,0,0,1.1587,0,0
"A_Trust",0,0,0.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0476,0,0,0,0,-0.6792,0,0,0,0,0,0,0,0,0
"C_Org",0,-0.479,0,0.091,0,0,0,0,0,0.4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4033,0,0,0,0
"C_Prdctv",0.3537,0,0,0,-0.2406,0,0,0,0,0,0,0,0,0.338,-0.3005,0,0,0,0,0,0.3534,0,0,0,0.2312,0,0,0,0,0,0.344
"C_Rspnbl",0,0,0,0,0,-0.2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189
"E_Assert",0,0.379,0,0.356,0,0,0.0091,-0.3568,0,0,0,0,0,0,0,0,0,0.3876,0.5004,0,-0.8242,0,0,0,0,0,0,-0.9766,0,0,0.3484
"E_EnerLev",0,0,0,0,0.2976,0,0,-0.0835,0,0,0,-0.3307,0,0,0,0,0,0,0,0,0,-0.3499,0,0.4814,0.2762,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.2157,0,0,0.4562,-0.4851,0,0,0,-0.5081,0,0.3283,0.2115,0,0,0,0,0,0.3249,0,0,0,0,-0.7806,-0.4097,0,0,0
"N_Anxty",-0.2634,0,0,-0.1903,0,0,0,0,0,0.0596,0.3026,0,0,0,0,0,0,0,-0.242,0,0,0,0,0,0,0.4984,0,0,-0.2044,0,0
"N_Depr",0,0.7295,0,0,0,-0.3763,0,0,0,0,-0.1164,0,0,0,0,0,0,0,0,0,0,0,0,-0.9103,0,0,1.1296,0,0,0,0
"N_EmoVol",0,-0.3623,-0.1222,0,-0.4879,0,-0.2107,0.8496,0,0,0,0.1206,-0.2616,-0.5731,-0.2562,-0.3479,-0.672,0.4152,0,0,0.3497,0.578,0,0,1.0568,-0.5766,0,0,-0.8263,-0.3458,0.226
"O_AesSens",0,0.4145,0,0,0,0,0.3469,0,0.3076,0.6902,0,0,-0.0258,0,0,0,0,0,0,0,0,0.571,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.4574,0,0.6645,0,0,0,0,-0.9507,-0.8605,0,0,0,0.9476,0,0,0,1.0916,0,0,0,0,0,0.8182,0,2.4244,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2241,0,0,0,0,0,0,0,0,0.3463,0.3896,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
