"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4015,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0846,0,0,0,0,0,0,0,0,0,0,0,0,0.5477,0,0,0,0,0,0,0,0,-0.3836,0,0,0,0,0,0
"C_Org",0,-0.2546,0,0.1296,0,0,0,0,0,0,0,-0.2122,0,0,0,0,0,0.4851,0,0,0.5985,0,0,0,0,0,0,0,0,-0.373,0
"C_Prdctv",0,0,0,0,0.0324,0,-0.3012,0,0,0,-0.3345,0,-0.2576,0,0,0,0,0,0,0,0.4457,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.3259,0,0.4448,0,0.1099,0,0,-0.2296,0,0,0,0,0,0,0,0.3292,0,0,0,0,0,0,0,0,0,0,0,-0.5078,0,0
"E_Assert",0,0,0,0,0,0,-0.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3335,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.248,0,0,0,0,0,0,0,0,0,0,0,0.3314,0,0,0,0.322,0,0,0,0,0,0,0
"E_Scblty",0,0,0,-0.2243,0,0,0,0,-0.0928,0.2167,-0.43,0,0.4057,0.3407,0,0.3275,0,0,0,0,0.4731,0.2515,0,0,-0.3222,0,0,0,0,0,0.2423
"N_Anxty",0.246,0,0,0,0,0,0,0,0,0.0847,0,0,0.3345,0,-0.4509,0.2702,0,0,0,0,0,0,-0.3374,0,0,0,0.3538,-0.2251,0,0.2314,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.051,0,0,0,0,0,0,0,0,0,-0.3339,-0.3772,0,0,0,0,0.3763,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,-0.3358,-0.002,0,0,0,0,0,-0.3689,0,0,0,0,0,0,0,0,0,0,0,0,0.2907
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0687,0,0,0,0,0,-0.3461,0,0,0.3167,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.241,0,0,0,-0.0373,0,0,0,0.3311,0,0,0,0,0.3638,0,0,0,0,-0.4058,0,0,0
"O_IntCur",0,0,0,0,0,0,0,-0.3282,0,0,0,0,0,0,-0.0179,0,0,0,0,0,0,0,0,0.4533,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
