"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0112,0,0,0,0,0,0,0,0,-0.2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0.2964,-0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0243,0,0,0,0,0,0,0,0,-0.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292,0,0,0,0
"C_Org",0,0,0,-0.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.433,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.4062,0,0.3184,0,0,0,0,0,0,0,0,0,0.2465
"C_Rspnbl",0,0,0,0,0,0.2394,0,0,0,0,0,-0.3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,-0.3445,0,0,0,0,-0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3153,0,0,0,0,0.3773,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0095,0,0,-0.3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2871,0.4571,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5342,0,-0.2762,0,0,0,0,0,0
"N_Anxty",0,0,-0.3146,0,0,0,0,0,0,-0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3231,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.379,-0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077,0,0,0,0,0,0.5976,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.2817,0,0,0,0,0,0,-0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3726,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
