"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1155,0,0,0,0,0,0.1156,0,0,0,0,0,0,0,0,0,0.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1226,0,0,0,0
"A_Trust",0,0,0.1254,0,0,0,0,0,0,0,0.1164,0,0,0,0,0,0,0,0,0,0.1631,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1213,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.1135,0.1134,0,0,0,0,0,0.1123,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2825,0.4547,0,0.2706,0,0
"E_Assert",0,0,0,0.1122,0,0,0.1164,0,0,0,0,0.1105,0,0,0,0,0,0,0,0,0,0,0,0,0.1292,0,0,0,0,0,0.1287
"E_EnerLev",0,0,0,0,0,0,0,0.1176,0,0,0,0,0,0,0,0,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0.1203,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0.1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1104,0,0,0.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0.1748,0,0,0,0.1199,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1172,0,0,0,0,0,0,0.1205,0,0,0,0,0,0.1598,0,0,0.1745,0,0,0.1218,0,0,0,0,0,0,0
"O_AesSens",0.1068,0.1063,0,0,0,0.1079,0,0,0,0,0,0,0.1047,0,0,0,0,0,0.1063,0,0.1039,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1128,0.1154,0,0,0,0,0.1249,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0.1193,0,0,0,0,0,0,0,0.1182,0,0,0,0,0,0,0.1095,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
