"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923,0,0,0,0,0,0,0
"A_Rspct",0,0.0871,0,0,0,0,0,0,0,0,0,0,0.0874,0,0,0,0,0,0.0869,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0.0868,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0896,0,0,0,0,0,0.0916,0,0,0.0899,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.0857,0.0858,0,0,0,0,0,0.0853,0,0.0861,0,0,0,0,0,0,0,0,0.0838,0
"O_CrtvImag",0,0,0,0.0927,0,0,0.0925,0,0,0,0,0,0,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0.0936,0,0,0,0,0,0,0,0,0,0.0944,0,0,0,0,0,0,0,0,0.0927,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
