"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.0243,-0.0828,0.0305,0.1405,0.1349,0.1146,0.0333,0.3072,0.0995,-0.3061,-0.2145,-0.2137,-0.0777,0.2173,0.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0243,1,0.3494,0.3664,0.3555,0.2345,0.1213,0.1433,0.1547,0.1211,-0.3111,-0.1986,-0.166,0.1471,0.2033,0.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0828,0.3494,1,0.4372,0.0655,0.1999,0.0914,0.0893,-0.016,-0.0633,0.0325,-0.1726,0.1639,-0.0036,-0.0131,0.0959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0305,0.3664,0.4372,1,0.2146,0.0192,0.2072,-0.0022,0.0824,-0.1324,-0.1323,-0.1355,-0.0294,0.2218,-0.0672,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1405,0.3555,0.0655,0.2146,1,0.3552,0.2012,0.2121,0.3879,0.2702,-0.214,-0.0139,-0.2595,0.2252,0.3632,0.4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1349,0.2345,0.1999,0.0192,0.3552,1,0.366,0.1521,0.2576,0.327,-0.2503,-0.2163,-0.34,0.0617,0.437,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1146,0.1213,0.0914,0.2072,0.2012,0.366,1,0.0048,0.0538,0.1752,-0.1785,-0.1,-0.2958,-0.1548,0.1645,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0333,0.1433,0.0893,-0.0022,0.2121,0.1521,0.0048,1,0.4198,0.1882,-0.1238,-0.1411,-0.0894,0.0322,0.4651,0.2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3072,0.1547,-0.016,0.0824,0.3879,0.2576,0.0538,0.4198,1,0.3944,-0.2871,-0.2693,-0.3698,0.0724,0.4719,0.2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0995,0.1211,-0.0633,-0.1324,0.2702,0.327,0.1752,0.1882,0.3944,1,-0.1429,-0.1837,-0.3842,0.0077,0.5228,0.2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3061,-0.3111,0.0325,-0.1323,-0.214,-0.2503,-0.1785,-0.1238,-0.2871,-0.1429,1,0.6825,0.5014,-0.0374,-0.2177,-0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2145,-0.1986,-0.1726,-0.1355,-0.0139,-0.2163,-0.1,-0.1411,-0.2693,-0.1837,0.6825,1,0.3836,0.1371,-0.2132,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2137,-0.166,0.1639,-0.0294,-0.2595,-0.34,-0.2958,-0.0894,-0.3698,-0.3842,0.5014,0.3836,1,-0.1399,-0.3522,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0777,0.1471,-0.0036,0.2218,0.2252,0.0617,-0.1548,0.0322,0.0724,0.0077,-0.0374,0.1371,-0.1399,1,0.1624,0.2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2173,0.2033,-0.0131,-0.0672,0.3632,0.437,0.1645,0.4651,0.4719,0.5228,-0.2177,-0.2132,-0.3522,0.1624,1,0.3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0887,0.1689,0.0959,0.1198,0.4383,0.234,0.1782,0.2921,0.2815,0.2489,-0.0274,0.1549,-0.23,0.2959,0.3754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7384,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8732,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8258,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8019,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8557,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7395,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6783,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7805,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7241,0,0,0,0,0
