"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,-0.2788,-0.1189,-0.1923,0.0303,-0.1256,0.0567,-0.0141,-0.078,0.3216,0.1764,0.407,0.5411,0.4171,0.0037,0.3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2788,1,0.2307,0.4217,0.2539,0.1861,0.1235,-0.0015,0.1574,0.2712,-0.2918,-0.4786,-0.2897,-0.4542,0.0583,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1189,0.2307,1,0.2408,0.0708,0.1013,0.499,0.3362,0.6685,0.2239,-0.3422,-0.4668,-0.3566,0.1438,0.0618,0.2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.1923,0.4217,0.2408,1,0.1619,0.4567,0.1499,0.4368,0.2564,0.279,-0.1975,-0.6011,-0.5021,9e-04,0.2554,-0.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0303,0.2539,0.0708,0.1619,1,0.2083,-0.0792,0.1656,0.1647,-0.0035,0.4048,0.0919,0.0903,0.1559,-0.0031,0.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1256,0.1861,0.1013,0.4567,0.2083,1,0.1646,0.5683,0.3868,0.2299,-0.103,-0.4196,-0.3865,0.2388,0.5773,-0.1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0567,0.1235,0.499,0.1499,-0.0792,0.1646,1,0.1581,0.2635,0.3133,-0.5172,-0.2939,-0.0639,0.2776,0.5021,0.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0141,-0.0015,0.3362,0.4368,0.1656,0.5683,0.1581,1,0.371,0.216,0.1325,-0.175,-0.5593,0.2786,0.3573,0.0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.078,0.1574,0.6685,0.2564,0.1647,0.3868,0.2635,0.371,1,0.3701,-0.0893,-0.3914,-0.2746,0.2086,0.1289,0.1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3216,0.2712,0.2239,0.279,-0.0035,0.2299,0.3133,0.216,0.3701,1,-0.3095,-0.3663,-0.1811,0.0318,0.3544,0.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1764,-0.2918,-0.3422,-0.1975,0.4048,-0.103,-0.5172,0.1325,-0.0893,-0.3095,1,0.68,0.31,0.0428,-0.2794,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.407,-0.4786,-0.4668,-0.6011,0.0919,-0.4196,-0.2939,-0.175,-0.3914,-0.3663,0.68,1,0.627,0.0076,-0.2241,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.5411,-0.2897,-0.3566,-0.5021,0.0903,-0.3865,-0.0639,-0.5593,-0.2746,-0.1811,0.31,0.627,1,0.2392,-0.0247,0.2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.4171,-0.4542,0.1438,9e-04,0.1559,0.2388,0.2776,0.2786,0.2086,0.0318,0.0428,0.0076,0.2392,1,0.2825,0.2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0037,0.0583,0.0618,0.2554,-0.0031,0.5773,0.5021,0.3573,0.1289,0.3544,-0.2794,-0.2241,-0.0247,0.2825,1,0.0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.3222,0.1125,0.2777,-0.2158,0.1463,-0.1624,0.3731,0.0177,0.1169,0.3361,0.0095,0.222,0.2223,0.2581,0.0397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
