"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1687,0,-0.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3444,0,0,0,0,0,0.2638
"A_Rspct",0,-0.1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.55,0,0,0,0.5084,0,0,0,0,0,0,0,0,0,0,0,0,-0.584,0,0,0,0,0,0,0,0,0,0.4103,0
"C_Org",0,0,0,-0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5155,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,-0.2808,-0.1988,-0.1935,0,0,0,0,0,0,0,0.4384,0,0,0,-0.4348,0,0,0,0.4633,0,0,0,0,-0.9668,0,0,0,0.5967,0
"C_Rspnbl",0,0,0,0,0,0.1516,0,0,0,0.3287,0,0,0,0,0,0,0,0,0,0,0,-0.2778,0,0,0,-0.7464,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3816,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.1715,0,0,0,0,0,0.2349,0,0.3682,0,0,0,0,0,0,0,0.3616,-0.314,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0.415,-0.2555,0,0,0,0,0,0,0,0,0.2898,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,-0.2095,0.083,0,0,0.2386,0,0,0,0,0,-0.3714,-0.4308,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1675,0,0,0,0,0,0,-2.831,0,2.8838,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.291,0,0,0,0,0,0.0659,0.2694,0,0,0,0,0,-0.547,0,0,0,0,0,0,0.1789,0,0,0,0,0
"O_AesSens",0,0,-0.2749,0,0,0.5281,0,0,0,0,0,0,0.1813,-0.2992,0,0,0,0,0,0,0,-0.2657,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0.2996,0,0,0,0,0,0,-0.5011,0,0,0,0,0,-0.1458,0.3394,0.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0.2669,0,0,-0.4555,0,0,0,0,0,0,0.0495,0,0,0,0,0,0,0.3342,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
