"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.5189,0,0.2943,0,0,-0.2078,0,0,-0.6683,0.1763,0,0,0,0.0833,0.3417,0,0.1219,0,0.3726,0,0,0,0,0,0,-1.2758,0,-0.5928,0,0,0.9085
"A_Rspct",0,-0.1337,0,0,0,0,0,0,0,0,-0.4246,0,0,0,0,0,0,0,0,0,0,0,0.9186,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0055,-0.5403,0.6618,0,0,0,0,0,0,0,0,0,0,0,-0.4007,0,0,0,0,0,0,0,0,-0.823,0.355,0,0,0,0
"C_Org",0,0,0,-0.2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.1792,0,0,0,0,0,0,0,0,0,0,0,-0.8181,0,0,0,0,0.9753,0,0,0,-0.5091,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.194,0,0,0,0,0,0,0,0,0,0,0.4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7205,-1.1812,0.3928,0.3049,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.6188,0,0,0,0.6046,0,0,0,0,0,0,0,1.1161,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0.7652,0,0,0.1016,0,0,0,0,-0.4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,-0.3195,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,-0.251,0.3728,0,0,0,0.5408,0,0,0,0,0
"N_Depr",0,0,0,-0.4373,0.1876,0,0,1.0039,-0.2236,0,-0.3408,1.1145,0,-0.7446,0,1.1067,-0.9164,0,0,0,0,0.2221,0,-0.7409,0,0,0,0.5529,0,0,0.3641
"N_EmoVol",0,0,0,0,-0.1302,0,0.9595,0,0,0,0,0.3275,0,0,0,0,0,-0.8542,0,0,0,0,0,0,0,0.1416,0,0,0.4525,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3722,0,0,0,0,0,0.5445,0.4589,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
