"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1726,0.2634,0.0176,-0.042,0.0099,-0.0446,-0.0527,0.053,0.1044,-0.1241,-0.011,-0.0376,0.0229,0.0262,-0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1726,1,0.0764,0.113,0.0783,0.0738,0.1203,-0.151,0.3794,0.1747,0.076,0.0815,0.0386,-0.0609,-0.096,0.1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2634,0.0764,1,0.0753,0.1684,0.2284,0.03,0.2689,-0.0152,-0.078,-0.0309,-0.1478,-0.1181,0.3089,0.1735,0.0967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0176,0.113,0.0753,1,-0.02,0.1685,0.1307,0.0609,0.1183,0.1847,-0.119,-0.0133,-0.1795,-0.0465,-0.0133,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.042,0.0783,0.1684,-0.02,1,0.241,0.1065,0.472,0.2193,0.1312,-0.1396,-0.2166,-0.149,0.0878,0.0424,0.1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0099,0.0738,0.2284,0.1685,0.241,1,0.4342,0.1327,0.2224,0.1898,0.0741,-0.0363,-0.1221,0.2039,0.2312,0.4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0446,0.1203,0.03,0.1307,0.1065,0.4342,1,-0.07,0.4311,-0.0656,0.0621,0.1274,-0.0892,0.1388,-0.0939,0.2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0527,-0.151,0.2689,0.0609,0.472,0.1327,-0.07,1,0.129,0.0769,-0.4291,-0.3852,-0.3048,0.1819,0.4594,-0.0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.053,0.3794,-0.0152,0.1183,0.2193,0.2224,0.4311,0.129,1,0.3446,-0.1581,-0.089,-0.1393,0.0412,0.0102,0.2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1044,0.1747,-0.078,0.1847,0.1312,0.1898,-0.0656,0.0769,0.3446,1,-0.2148,-0.0707,0.0135,-0.0082,-0.004,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1241,0.076,-0.0309,-0.119,-0.1396,0.0741,0.0621,-0.4291,-0.1581,-0.2148,1,0.5864,0.3876,-0.1728,-0.3047,0.3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.011,0.0815,-0.1478,-0.0133,-0.2166,-0.0363,0.1274,-0.3852,-0.089,-0.0707,0.5864,1,0.5438,-0.2726,-0.331,0.2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0376,0.0386,-0.1181,-0.1795,-0.149,-0.1221,-0.0892,-0.3048,-0.1393,0.0135,0.3876,0.5438,1,-0.1107,-0.1538,0.2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0229,-0.0609,0.3089,-0.0465,0.0878,0.2039,0.1388,0.1819,0.0412,-0.0082,-0.1728,-0.2726,-0.1107,1,0.1848,0.0922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0262,-0.096,0.1735,-0.0133,0.0424,0.2312,-0.0939,0.4594,0.0102,-0.004,-0.3047,-0.331,-0.1538,0.1848,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0526,0.1756,0.0967,0.098,0.1401,0.4821,0.2563,-0.0999,0.2144,0.128,0.3142,0.2879,0.2249,0.0922,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6981,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8752,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3966,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6926,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8072,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0653,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6554,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9942,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5755,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7013,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6576,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9114,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3314,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9817
