"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5108,0,0,0,0,0,0,0.3523,0,0,0,0.4702,0,0
"A_Rspct",0,0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1908,0,0,0.1478,0,0,0,0.164,0,0,0,0.1552,0.134
"A_Trust",0,0.124,0.1261,0.1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0.2028,0,0
"C_Org",0,0,0,0.1551,0,0,0,0.1482,0,0.1637,0,0,0,0,0,0,0,0,0,0,0.1798,0,0,0,0,0,0,0,0,0.1756,0
"C_Prdctv",0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.863,0,0,0,0,0,1.0889,0,0,0,1.0448,1.5142,0,1.3752,0,0,0.6165,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1054,0,0,0,0,0,0,0.1104,0,0,0,0.1063,0,0,0,0,0,0,0,0.1108,0.1076,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1608,0,0,0,0,0,0.1626,0,0,0,0,0,0,0,0,0,0.3394,0,0.2166,0,0,0,0
"N_Anxty",0,0,0,0.1507,0,0,0,0,0,0.1551,0,0.1381,0,0,0,0,0,0,0,0,0,0,0,0.2151,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1056,0,0,0.1001,0,0.116,0,0,0,0,0.1054,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0.1155,0,0,0,0,0.1106,0,0,0,0.1147,0,0,0,0,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0.1174
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.2052,0,0.1877,0,0.3468,0,0.285,0,0,0,0,0.2025,0.193,0,0,0,0,0,0.2038,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.1558,0,0,0.1475,0,0,0,0,0,0.2344,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
