"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1884,0,0,0,0,0,0,0,0,0,0,0,0,0.2184,0,0,0,0.6166,0,0,0,0,0,0,0,0,0,0,0.33,-0.6539,0
"A_Rspct",0,-0.3104,0,0,0.2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2317,0,0,0,0,0,0,-0.3334,0,0,0,0
"C_Org",0,0,0,0.1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5515,0,-0.4294,0,0,0,0
"C_Prdctv",0,0,0,0,0.0381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5536,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.3026,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1574,0,0,0,0,0,0,-0.2507,0,0,0,0,0,0,0,0,0,0.4244,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3421,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0087,0.2836,0,0,-0.2339,0,0,0,0,0,0,0,0,0,0.5384,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0707,0,0,0,0,0,0,0,0,-0.7565,0.4808,0,0,0,0,0,0,0,0.4766,0,0,0
"N_Depr",-0.2766,0,0,0.2057,0,-0.3573,0,0,0,0,-0.3253,0,0,0,0,0,-0.3018,0,0,0,0,0,0,0,0.2782,0,0,0,0,0,-0.2957
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,-0.2923,0.1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4016,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0326,0,-0.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.2357,0,0,0,0,0,-0.1738,0,0,0,0,0,0,0,0,0,0.4238,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069,0.5556,0,0,0,0,0.2958,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
