"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3749,0,0,0,0,0,0,0.2584,0.4364
"A_Rspct",0,-0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2655,0,0,0,0,0,0,0,0,0,0,0,0,0.2995
"A_Trust",0,0,-0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0,0,0,0,-0.3577,0,0,0,0
"C_Org",-0.3194,0,0,0.2495,0,0,0,0,0,0,0,0,0,0.2719,0,0,0,0,0,0,0.3166,0,0,0,0,-0.4407,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4068,0,0,0,0,0,-0.3649,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4045,0
"E_Assert",0,0,0,0,-0.2924,0,-0.0616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5934,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1125,0,0,0,0,0,0,0,0,0,0,0.3505,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5821,0,0,0,0,0,0
"N_EmoVol",0,-0.2554,0,0,0,0,0,0,0,0,0,-5e-04,0,0,0,0.2123,0,0,0,0,0,0,0,0,0.3178,0.4241,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.0271,0,0,0,0,0,0,0.2827,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,-0.2687,0.0239,0,0,0,0,0,0,0,0,0.4573,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1593,0,0,0,0,0,0,0,0,0,-0.2854,0,0,0.3684,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
