"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1154,0,0,0,0,0.1181,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1161,0,0,0,0,0,0.1113,0,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1188
"A_Trust",0,0,0.1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0,0,0.1236,0
"C_Org",0,0,0,0.0867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939,0,0.0917,0,0.0903,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1139,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,0,0,0,0,0,0,0,0,0.1077,0,0
"E_Assert",0,0,0,0,0,0,0.1029,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0.1066,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1536,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.0767,0.0798,0,0,0,0,0,0,0,0.0854,0,0,0,0,0,0,0,0.0745,0,0,0,0.0835,0.0781
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1094,0,0,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0.1066,0,0,0.1026,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1032,0,0,0,0,0.1046,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1173,0,0,0,0.1213,0,0,0,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.1245,0,0.1269,0,0,0,0,0,0,0,0,0,0,0,0.1182,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075,0.1093,0,0,0,0,0,0,0,0.1092,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
