"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1404,0,0,0,0,0,0.1399,0,0,0,0,0,0,0.1309,0,0,0.1225,0,0.1128,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0.0918,0.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879,0,0,0,0.0835,0,0
"A_Trust",0,0,0.0981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1001,0,0,0,0.1535,0,0,0,0,0
"C_Org",0,0,0,0.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1535,0,0,0
"C_Prdctv",0,0,0,0,0.1152,0,0,0,0.1314,0.1145,0,0,0,0,0,0.1125,0,0,0,0,0.1127,0,0,0,0.1474,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0768,0,0,0,0,0,0,0,0,0,0,0.082,0,0.0771,0,0,0,0,0,0,0,0.0807,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1241,0,0,0,0,0,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0.084,0,0,0,0,0.0907,0,0,0,0,0,0,0,0.091,0,0.0987,0.1028,0.1038,0,0,0,0,0.0981,0,0,0.0925,0,0,0
"E_Scblty",0,0,0,0,0,0.1117,0,0,0.1273,0,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1286,0
"N_Anxty",0,0.1121,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0.1037,0,0.1044,0,0,0,0,0,0,0,0,0,0,0,0.1121,0.1085
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0,0,0,0.1559,0,0,0,0,0.1251,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1062,0,0,0,0,0,0,0,0,0,0.106,0,0,0.1099,0.1099,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0.1189,0,0,0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0.0859,0,0,0,0,0.0882,0,0,0,0,0,0,0.084,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1063,0,0,0,0.1417,0.1757,0,0,0,0.1739,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
