"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.139,0.1432,0,0,0,0,0,0.1298,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0,0.1337,0,0.156,0,0
"A_Rspct",0,0.1197,0,0.1126,0,0,0,0,0,0,0,0,0,0,0,0.1092,0,0,0,0,0,0,0,0,0.1246,0.1217,0,0.1116,0,0,0
"A_Trust",0,0,0.1362,0,0,0,0,0,0,0,0.1374,0,0,0,0,0,0,0,0,0,0,0,0,0.1254,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1257,0,0,0,0,0,0,0,0,0.1316,0,0,0.1374,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0.1287,0
"C_Prdctv",0,0,0,0.1331,0.1156,0,0,0,0,0,0,0,0,0,0.1398,0,0,0.1314,0,0,0,0,0,0,0,0.1288,0,0,0.125,0,0
"C_Rspnbl",0,0,0,0,0,0.1431,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0.1899,0,0,0,0,0.1547,0.141
"E_Assert",0,0,0.1119,0,0,0,0.1125,0.1075,0,0,0,0,0,0,0,0,0,0.1105,0,0,0,0,0,0,0,0,0,0.1115,0,0,0.1178
"E_EnerLev",0,0.1421,0,0,0,0,0,0.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0.1221,0,0,0,0,0.1208,0,0,0,0.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.2752,0,0.2111,0,0,0,0,0,0,0,0.2731,0,0,0.4889,0.2459,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1395,0,0,0,0,0,0.1359,0,0.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1335,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0.1221,0,0,0.1266,0,0,0,0,0,0,0,0,0,0,0,0,0.1261,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1402,0,0,0,0,0,0,0.1412,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.1294,0,0,0,0,0,0,0,0,0,0.1335,0,0.1277,0,0,0,0,0.1475,0,0.1294,0.1288,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0.1403,0,0,0,0.1176,0.135,0.1402,0,0,0,0,0,0,0,0,0,0.1383,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
