"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4927,0,0,0,0,-0.5017,0,0,0,0,0,0,0,0.5652,0
"A_Rspct",0,-0.1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4301,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5768,0,0,0,0,0,0,0,0,-0.8812,0,0,0,0,0
"C_Org",0,0,0,-0.0572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7976,0,0,0,0,0,0,0,0,-0.3198,0,0
"C_Prdctv",0,0,0,0,0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6943,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0488,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0,0,0,0.402,0,0,0,0,0.3251,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3531,-0.6284,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6444,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.0418,0,0,0,0,0,0,0.5714,-0.4242,0,0,0,0,0,0.8265,0,0,0,0,0.6952,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.006,0,0,0,0,0,0,0,0,0,0,-0.6173,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.1579,0,0,0,0,0,0,0,-0.4119,0,0,0,0,0,-0.5126,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439,0,0,0,0,0,0.6034,0,0,0,0,0,0,0,0.4057,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546,0,0,0,0,0.3777,0,0,0,0.4332,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
