"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.217,0,0,0,0,-0.2513,0.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5297,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0465,0,0,0,0,0,-0.3405,0,0,0,0,0,0,0,0.3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2553
"A_Trust",0,0,-0.0779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3865,0,0,0,0,0,0.2819,0
"C_Org",0,0,0,-0.1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4936,0,-0.2348,0,-0.3105,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4131,0,0,0,0,0,0,0,0,0.344,0,0
"E_Assert",0,0,0,0,0,0,-0.0671,0,0,0,0,0,0,0,0,0,0,-0.421,0,0,0.3762,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4172,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,-0.219,0.0936,0,0,0,0,0,0,0,-0.1868,0,0,0,0,0,0,0,0.6412,0,0,0,0.4774,0.2256
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0.2534,0,0,0,0,0,0,0,0,0,0,0,0,0.7224,0,0,-0.271,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,-0.3253,0,0,0,0,0,0,0.6103,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,-0.2985,0,0,0,-0.227,0,0,0,-0.2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3086
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.2404,0,0.0643,0,0,0,0,0,0,0,0,0,0,0,-0.4772,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304,-0.3667,0,0,0,0,0,0,0,0.4228,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
