"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2122,0,0,0,0,0,0,0,0,0,0,-0.261,0,0,0,0,0.1688,0,0,0,0,-0.3803,0,0,0,-0.3943,0,0,0.3932,0,0
"A_Rspct",0,-0.0739,0,0,-0.3311,0.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,0,0.7039,0,0,0,0,0
"A_Trust",0,0,0.0998,0,0.3857,0,-0.2315,0.2872,0,0,0,0,-0.5703,-0.2869,0,0,0,0,-0.2106,0.2867,0,0,0,0,0,-0.3378,0,0,0.517,0,0
"C_Org",0,0,0,-0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4477,-0.9397,0,0,0,0,0,0
"C_Prdctv",0,0,-0.2697,-0.2739,-0.1119,0,0,0,0,-0.5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5487,0,0
"C_Rspnbl",-0.3569,0,0,0,-0.3788,-0.0801,0,0,0,0,-0.1932,0,0,0,0,-0.2821,0,0,0,0,0,0,0,0,-0.4986,0,0,0,0,0.284,0
"E_Assert",0,0,0,0,0,0,-0.0224,0,0,0,0,0,0.3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7345,0,0.2837
"E_EnerLev",0,0,0,0,0,0,0,0.5953,0,0,0.541,0,0,0,0,0,0,0,0,0,0.3343,0,0,-0.2465,0,0,0,0,0.8851,-1.4156,0
"E_Scblty",0,0,0,0,0,0,0,0,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0.3955,0,0,0,-0.7536,0,0,0,-0.483,0
"N_Anxty",0,-0.2473,0.1474,0.2636,0,-0.1304,-0.2333,0,0,0.5216,0,0,0.4826,0.2161,0,0,0,0.225,0,0,0,0,0,0,0,0,0.4512,-0.4149,-0.807,0,0
"N_Depr",0,0,0.2859,-0.1678,0,0,0.2606,0,0,0,0.2132,0,0,0,0,-0.2511,0,0,0,0,0.2159,0,-1.0659,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,-0.2422,0,0,0,0,0,0,0,0,-0.0665,0,0,0,0,-0.245,0,0,0,0,-0.3365,0,0.1526,0,0.6438,0,0,0,0,-0.3288
"O_AesSens",0,0,0,0,0,0,0,-0.745,0,0,0,-0.6744,-0.3741,0,0,0,0,0,-0.6646,0,0,0,0,1.0074,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,-0.277,-1.0848,0,-0.7073,0.1658,0.3316,0.1858,-0.5497,-0.461,0.573,-0.358,-0.4491,0,0,0,0,0,-0.6169,0.2615,0,-0.1427,0,0.7915,0.4022
"O_IntCur",0.5913,-0.4348,0,0,0,1.0204,0,0,0,0,0,0,0,0,-1.4292,-0.6044,0,0,0,0,0,0,0,0,0,0,0,1.5951,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
