"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1341,0,0
"A_Rspct",0.143,0.1417,0,0,0,0,0,0,0,0,0,0,0,0,0.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.0752,0,0.0741,0,0,0,0.0744,0.0734,0,0.0781,0.0724,0.0743,0.0651,0,0,0,0.074,0,0,0,0,0,0.0736,0,0.0712,0,0.0738,0.0757,0,0,0
"C_Org",0,0,0,0.133,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1412,0,0,0,0.1423,0,0,0,0,0,0,0,0,0,0,0,0.1383,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1465,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.1278,0,0,0.1353,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.1434,0,0,0,0,0,0.1415,0.1454,0.1469,0,0.1434,0,0,0,0,0,0,0,0,0.1472,0,0,0,0,0,0,0,0,0.1991,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.1465,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2644,0,0,0
"N_EmoVol",0,0,0,0,0.1318,0,0,0,0,0.1364,0,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1144,0.1223,0,0,0.1148,0,0,0,0,0,0,0.1193,0,0.1601,0.124,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2114,0,0,0,0.2735,0,0,0,0.263,0.4273,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0.1239,0,0,0,0,0,0,0,0,0.1319,0.1246,0,0,0,0,0,0,0,0,0.1307,0,0,0,0.1416,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
