"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6438,0,0,0,0,0,0,0,0,0,0,0,0.3344,0,-0.3709
"A_Rspct",0,0.1304,0,0,0.3734,0,0,0,0,0,-0.3198,0,0,0.337,0,0.5478,0,0,0,0,0,0,-0.5038,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0688,-0.3577,0,0,0,0,0,0,0,0,0,0,0,0,0.5384,0,-0.3581,0,0.2774,0,0,0,-0.7601,0,0,0,0,0,0
"C_Org",0,0,0,-0.14,0,0,0,0,0,-0.2992,0,0,0,0,0,0,0,0,0,0,0.3216,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.4366,0,0,0,0,0,0,0,0,0,0,0,0,0.3252,0.2314,0,0.4383,0.4288,0,0,0,0,0.5294,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0215,0,0,0,-0.3843,0,0,0.4024,0,0,0,-0.7766,0,0,0,0,0,0,0,0.3779,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1761,-0.3297,0,0,0,0,0,0,0.8949,0,0,-0.1833,0,0,0,0,0,0,-0.3752,0,-0.3279,0,0,0.4415
"E_Scblty",-0.4345,0,0,0,0,0,0,0,0.1222,0,0,-0.3275,0,0,0.2497,0,0,0,0,0.3042,0,0,0.7571,0,-0.2283,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2469,0,0.3696,-0.562,0,0.5797,0,0,0.6229,0,0,0,0,0,0,0,0.8645,0,0,0,0,0.3351
"N_Depr",0,0,-0.4418,0,0,0,0,0,0,0,-0.0191,0,0,-0.2245,0,0,-0.5511,-0.0109,0,0,-0.5153,-0.9494,0,0,0,0,0,0,0,0,0.4679
"N_EmoVol",0,0.3148,0,0,0,0,0,0,0,0,0,0.2451,0,0,0,-0.5508,0,0,0.345,-0.4466,0,0,0,0,0,0.5444,0,0,0,0,0
"O_AesSens",0,0.4507,0,0,0,0,0,0,0,0,0,0.4173,-0.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,-0.2995,0,0.4145,0,0.2992,0,0,0.2507,-0.2962,0,0,0,0,0.2714,0,0.2253,0,0,0.3919,0,0,0,0,0,0
"O_IntCur",0,0,0.2833,0,0,0,0,0,0,0,0,0,0,0.1717,-0.5157,0,0,0.345,0.3322,0,0,0.1932,0.4806,0,0,0,0,0.2602,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
