"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1122,0,0,0,0,0,0,0,0,0.2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.4021,0,-0.4405,-0.3206,0,-0.6422,0,-0.2733,0,0,-0.2882,0,0,0.6067,0,0,0,0,0,0,0,0,-0.847,0,0,0,0,0.5508,0,0
"A_Trust",0,0,0.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.159,0,0,0.2169,-0.2547,0,0,0,0,0,0,0,0,0,0,0,0.6395,0,0,0,0,0,0.4301,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2418,0,0,0,0,0,0,0
"E_Assert",0,0,0,-0.4478,0,0,-0.3584,-0.166,0,0.2147,0,0,0,0,0,0,0,0,0,0,-0.2275,0,0,0,0,0,0.4129,-0.2225,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0551,-0.3054,0,0,-0.2771,0,0,-0.2645,0,0,0,0,0,0,0,0,0,0,0.3483,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.458,0,0,0,0,0,0,0,1.1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",-0.2741,0,-0.1944,-0.4224,0,0.3735,0,0,0,-0.3632,-0.2332,0.1893,0,0,0,0,0,-0.2469,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",-0.2314,0,0,0.6189,0,0,0,0,0,0,-0.3058,0.5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5682,0,0,0.5403,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.2284,0,-0.1934,0,0,0,0,-0.4858,-0.2655,0,0,-0.3325,0,0,0,0,0.6002,0,0,0,0.2866,0
"O_AesSens",0,0,0.3613,0,0,0,0,0,0,0,0,0,0.1312,0,0,-0.1938,0.5346,-0.2966,0,0,0.3939,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015,0,0,0,0,0,0.4439,0,0,0,-0.6321,0,0,0,-0.4236,0,0.3917,0
"O_IntCur",0,0,0,0,0.6441,0,0,0,-0.3238,0,0,0,0,0,-0.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
