"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.1333,0.0065,-0.0229,0.1835,-0.0057,0.0837,0.1527,-0.0102,0.2015,-0.1741,-0.1167,-0.1687,-0.1176,0.1741,0.1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1333,1,0.2755,0.0307,0.1618,0.1598,-0.0582,0.3567,-0.067,0.201,-0.1504,0.1146,-0.1461,-0.0617,0.3312,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0065,0.2755,1,0.0557,-0.0059,-0.0092,-0.1954,0.303,-0.066,-0.063,0.0165,-0.0097,-0.1785,-0.1475,0.2059,0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0229,0.0307,0.0557,1,0.2197,0.0315,0.1005,-0.297,-0.0079,-0.1021,0.012,-0.1758,-0.153,0.2123,-0.0229,0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1835,0.1618,-0.0059,0.2197,1,0.535,0.6038,-0.1441,0.2207,0.2741,-0.2389,0.0168,-0.0047,0.2759,0.2673,0.5168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0057,0.1598,-0.0092,0.0315,0.535,1,0.5587,-0.1189,0.408,0.2193,-0.1138,0.027,-0.0834,0.1963,0.4627,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0837,-0.0582,-0.1954,0.1005,0.6038,0.5587,1,-0.3777,0.5673,0.0644,-0.3106,0.0707,-0.0295,0.308,0.1819,0.3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1527,0.3567,0.303,-0.297,-0.1441,-0.1189,-0.3777,1,-0.2756,0.4022,0.0446,-0.1069,-0.0154,-0.4224,0.1906,-0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0102,-0.067,-0.066,-0.0079,0.2207,0.408,0.5673,-0.2756,1,0.268,-0.1808,-0.1185,0.081,0.207,0.3818,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2015,0.201,-0.063,-0.1021,0.2741,0.2193,0.0644,0.4022,0.268,1,-0.0752,-0.3182,0.1679,-0.1543,0.3333,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
