"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.1233,0.1008,0.2167,-0.0748,0.1769,-0.1124,0.2119,0.0122,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1233,1,0.4377,0.3997,-0.4979,-0.3403,-0.2649,0.4228,0.3835,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1008,0.4377,1,0.5241,-0.3176,-0.1157,-0.1668,0.2861,0.3229,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2167,0.3997,0.5241,1,-0.286,-0.2104,-0.3002,0.26,0.3366,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0748,-0.4979,-0.3176,-0.286,1,0.5519,0.4603,-0.4953,-0.5774,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1769,-0.3403,-0.1157,-0.2104,0.5519,1,0.2235,-0.2208,-0.3981,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1124,-0.2649,-0.1668,-0.3002,0.4603,0.2235,1,-0.4228,-0.2923,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2119,0.4228,0.2861,0.26,-0.4953,-0.2208,-0.4228,1,0.5162,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0122,0.3835,0.3229,0.3366,-0.5774,-0.3981,-0.2923,0.5162,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9043,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8459,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.695,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8963,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6563,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7163,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6795,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6777
