"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5468,0.3152,0.0553,-0.0377,-0.0742,-0.1014,0.3829,0.3175,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5468,1,0.3757,-0.1342,-0.1978,-0.0593,-0.0597,0.3135,0.1222,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3152,0.3757,1,0.1272,-0.1169,-0.0789,0.0148,0.0375,0.0429,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0553,-0.1342,0.1272,1,-0.1416,-0.0701,-0.0385,0.0843,0.0011,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0377,-0.1978,-0.1169,-0.1416,1,0.5511,0.4371,-0.2228,-0.1199,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0742,-0.0593,-0.0789,-0.0701,0.5511,1,0.4722,-0.0725,-0.175,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1014,-0.0597,0.0148,-0.0385,0.4371,0.4722,1,-0.3183,-0.3493,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3829,0.3135,0.0375,0.0843,-0.2228,-0.0725,-0.3183,1,0.5068,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3175,0.1222,0.0429,0.0011,-0.1199,-0.175,-0.3493,0.5068,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9116,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,3.1795,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9998,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9952,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6749,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9778,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7746,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7378,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8877
