"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2138,0.219,0.1043,-0.3133,-0.503,-0.1504,0.2342,0.3463,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2138,1,0.2104,0.504,-0.624,-0.5631,-0.5448,0.2224,0.5606,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.219,0.2104,1,0.1522,-0.486,-0.252,-0.2249,-0.1151,0.1092,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1043,0.504,0.1522,1,-0.1855,-0.2697,-0.4065,0.1408,0.2527,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3133,-0.624,-0.486,-0.1855,1,0.4719,0.5055,-0.1773,-0.3473,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.503,-0.5631,-0.252,-0.2697,0.4719,1,0.5675,-0.3519,-0.4451,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1504,-0.5448,-0.2249,-0.4065,0.5055,0.5675,1,-0.2111,-0.2331,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2342,0.2224,-0.1151,0.1408,-0.1773,-0.3519,-0.2111,1,0.2775,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3463,0.5606,0.1092,0.2527,-0.3473,-0.4451,-0.2331,0.2775,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7245,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9624,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8151,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.724,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4362,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6471,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6404,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7921,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6642
