"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2632,0.0441,0.0165,0.0202,-0.1149,0.037,0.0955,0.1496,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2632,1,0.1563,0.1196,-0.1965,0.0071,0.0378,0.0302,0.0041,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0441,0.1563,1,0.067,-0.1321,-0.0399,0.1926,-0.0423,0.02,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0165,0.1196,0.067,1,0.0407,0.0035,-0.0796,0.0106,0.2571,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0202,-0.1965,-0.1321,0.0407,1,0.0283,0.122,0.0078,-0.0757,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1149,0.0071,-0.0399,0.0035,0.0283,1,0.1806,-0.272,0.0256,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.037,0.0378,0.1926,-0.0796,0.122,0.1806,1,-0.0582,-0.0331,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0955,0.0302,-0.0423,0.0106,0.0078,-0.272,-0.0582,1,0.1171,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1496,0.0041,0.02,0.2571,-0.0757,0.0256,-0.0331,0.1171,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9993,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8997,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9889,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9907,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9974,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9173,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957
