"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3194,0.0418,0.1454,-0.4635,-0.293,-0.2568,0.1583,0.1312,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3194,1,0.2425,0.3358,-0.1173,-0.2188,-0.2725,0.0535,0.1381,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0418,0.2425,1,0.3821,-0.2776,-0.1888,-0.4676,-0.0699,-0.1134,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1454,0.3358,0.3821,1,-0.0292,-0.3881,-0.2886,0.0679,0.3354,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4635,-0.1173,-0.2776,-0.0292,1,0.4748,0.5131,-0.2397,5e-04,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.293,-0.2188,-0.1888,-0.3881,0.4748,1,0.6155,-0.1476,-0.4569,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2568,-0.2725,-0.4676,-0.2886,0.5131,0.6155,1,-0.1398,-0.262,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1583,0.0535,-0.0699,0.0679,-0.2397,-0.1476,-0.1398,1,-0.0716,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1312,0.1381,-0.1134,0.3354,5e-04,-0.4569,-0.262,-0.0716,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7832,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8798,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8978,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8965,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7266,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1735,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7579,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764
