"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9738,0.4536,0.1922,-0.0323,-0.2919,0.0188,0.1087,0.2921,0.1258,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4536,0.9847,0.0963,0.1038,-0.1437,-0.0657,0.0094,0.2482,0.2484,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1922,0.0963,0.9661,0.1873,0.046,-0.1191,-0.1296,0.2778,0.1844,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0323,0.1038,0.1873,0.9978,0.0218,-0.0857,-0.1001,0.1983,0.0553,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2919,-0.1437,0.046,0.0218,0.995,0.1671,0.1341,-0.0383,0.0777,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0188,-0.0657,-0.1191,-0.0857,0.1671,0.9807,0.0846,-0.084,-0.3346,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1087,0.0094,-0.1296,-0.1001,0.1341,0.0846,1,-0.1471,-0.194,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2921,0.2482,0.2778,0.1983,-0.0383,-0.084,-0.1471,0.9896,0.483,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1258,0.2484,0.1844,0.0553,0.0777,-0.3346,-0.194,0.483,0.9849,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7467,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9908,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8681,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9519,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8678,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7422,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7171,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9279
