"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9965,0.4853,0.0517,0.0222,-0.6722,-0.5098,-0.5111,0.5585,0.2127,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4853,0.9929,0.3155,0.3669,-0.6843,-0.6767,-0.6641,0.4496,0.4817,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0517,0.3155,0.9948,0.224,-0.1957,-0.1651,-0.2065,0.2257,0.1565,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0222,0.3669,0.224,0.9978,-0.2301,-0.0964,-0.2625,0.0292,0.3836,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.6722,-0.6843,-0.1957,-0.2301,0.9932,0.7153,0.7739,-0.6801,-0.3871,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.5098,-0.6767,-0.1651,-0.0964,0.7153,0.9983,0.7488,-0.411,-0.3149,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.5111,-0.6641,-0.2065,-0.2625,0.7739,0.7488,0.9962,-0.4864,-0.3745,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.5585,0.4496,0.2257,0.0292,-0.6801,-0.411,-0.4864,0.9934,0.35,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2127,0.4817,0.1565,0.3836,-0.3871,-0.3149,-0.3745,0.35,0.967,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.527,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.3958,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8749,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8034,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7178,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9246,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679
