"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2615,0.2045,0.109,-0.2328,-0.1054,-0.0836,0.2319,0.1596,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2615,1,0.1825,0.0119,-0.4493,-0.3853,-0.3666,0.2843,0.2939,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2045,0.1825,1,0.2591,-0.2785,-0.3597,-0.2481,0.072,0.195,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.109,0.0119,0.2591,1,-0.1458,0.0322,-0.061,0.2861,0.1781,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2328,-0.4493,-0.2785,-0.1458,1,0.709,0.4266,-0.2773,-0.2237,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1054,-0.3853,-0.3597,0.0322,0.709,1,0.4617,-0.2251,-0.2936,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0836,-0.3666,-0.2481,-0.061,0.4266,0.4617,1,-0.2267,-0.2662,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2319,0.2843,0.072,0.2861,-0.2773,-0.2251,-0.2267,1,0.465,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1596,0.2939,0.195,0.1781,-0.2237,-0.2936,-0.2662,0.465,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.913,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7436,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9994,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9222,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5013,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7475,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7771,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8212,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7179
