"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9996,0.263,0.0441,0.0165,0.0201,-0.1148,0.0369,0.0954,0.1495,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.263,0.999,0.1562,0.1195,-0.1954,0.0071,0.0376,0.0302,0.0041,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0441,0.1562,0.9997,0.067,-0.1314,-0.0398,0.1918,-0.0423,0.02,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0165,0.1195,0.067,1,0.0405,0.0035,-0.0793,0.0106,0.257,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0201,-0.1954,-0.1314,0.0405,0.9899,0.0281,0.1209,0.0078,-0.0753,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1148,0.0071,-0.0398,0.0035,0.0281,0.9988,0.1798,-0.2716,0.0255,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0369,0.0376,0.1918,-0.0793,0.1209,0.1798,0.9918,-0.0579,-0.0329,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0954,0.0302,-0.0423,0.0106,0.0078,-0.2716,-0.0579,0.9984,0.117,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1495,0.0041,0.02,0.257,-0.0753,0.0255,-0.0329,0.117,0.9991,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9092,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9025,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9667,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9907,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9874,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948
