"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9999,0.2138,0.2054,0.1043,-0.3127,-0.5028,-0.1501,0.234,0.3458,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2138,0.9999,0.1974,0.5037,-0.6229,-0.563,-0.5436,0.2223,0.5598,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2054,0.1974,0.88,0.1427,-0.4551,-0.2364,-0.2105,-0.1079,0.1023,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1043,0.5037,0.1427,0.999,-0.1851,-0.2695,-0.4054,0.1406,0.2523,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3127,-0.6229,-0.4551,-0.1851,0.9966,0.471,0.5036,-0.1769,-0.3462,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.5028,-0.563,-0.2364,-0.2695,0.471,0.9996,0.5662,-0.3516,-0.4444,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1501,-0.5436,-0.2105,-0.4054,0.5036,0.5662,0.9957,-0.2105,-0.2323,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.234,0.2223,-0.1079,0.1406,-0.1769,-0.3516,-0.2105,0.9987,0.277,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3458,0.5598,0.1023,0.2523,-0.3462,-0.4444,-0.2323,0.277,0.9973,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6778,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9623,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4192,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6439,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7731,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6506
