"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2748,0.1391,0.0478,-0.1868,-0.1318,-0.0941,0.0421,0.1775,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2748,1,0.1623,0.1198,0.0365,0.054,-0.0663,0.1246,0.216,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1391,0.1623,1,0.1866,0.0848,-0.0684,-0.0294,-0.1854,0.0696,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0478,0.1198,0.1866,1,-0.0304,0.0512,-0.0129,0.0767,0.067,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1868,0.0365,0.0848,-0.0304,1,0.1893,0.4292,-0.1142,-0.1272,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1318,0.054,-0.0684,0.0512,0.1893,1,0.2869,-0.0188,-0.077,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0941,-0.0663,-0.0294,-0.0129,0.4292,0.2869,1,-0.0829,-0.2286,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0421,0.1246,-0.1854,0.0767,-0.1142,-0.0188,-0.0829,1,0.2271,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1775,0.216,0.0696,0.067,-0.1272,-0.077,-0.2286,0.2271,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9358,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9925,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9941,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9977,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9088,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7655,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9987
