"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3397,0.1542,0.0497,-0.1541,-0.1043,0.1862,0.029,0.1837,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3397,1,0.2423,0.0856,-0.158,0.1092,0.0541,0.2238,0.3264,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1542,0.2423,1,0.2335,-0.0776,-0.1344,-0.0335,-0.0396,0.2406,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0497,0.0856,0.2335,1,-0.3627,-0.2378,-0.3065,0.1723,0.1609,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1541,-0.158,-0.0776,-0.3627,1,0.4959,0.5056,-0.0676,-0.2045,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1043,0.1092,-0.1344,-0.2378,0.4959,1,0.3821,0.0713,-0.0618,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1862,0.0541,-0.0335,-0.3065,0.5056,0.3821,1,-0.192,-0.1558,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.029,0.2238,-0.0396,0.1723,-0.0676,0.0713,-0.192,1,0.3876,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1837,0.3264,0.2406,0.1609,-0.2045,-0.0618,-0.1558,0.3876,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9914,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8579,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8411,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8487,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.714,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9235,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5486,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9823,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7458
