"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",-0.3586,0,0,0,0,0,0,0,0,0,0,0.3778,-0.2918,0,0,0,1.0634,0
"E_EnerLev",0,-0.0594,0,-0.2306,0,0,0,0,0.4562,0.4618,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.3545,0.2889,0,0,0,0,0.2961,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,-0.3862,0.311,-0.3259,0,0,0,0,0,-0.2586,0,0,0,0,0
"N_EmoVol",0.3378,0,0,0,0,0,0.0634,0,0,0,-0.2881,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.7485,0,-1.0225,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,-0.3048,0,0,0,-0.3009,0,-0.1287,0,0.3914,0,0,0,0,0,0,0
