"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3842,0.2621,-0.0933,-0.4944,-0.3559,-0.2634,0.0038,-0.009,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3842,1,0.1337,0.1368,-0.1225,-0.0149,-0.2626,-0.0911,0.1128,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2621,0.1337,1,0.1514,-0.2636,-0.3314,-0.4291,-0.1509,0.0904,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0933,0.1368,0.1514,1,0.1819,0.1316,-0.1359,0.2013,0.1531,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4944,-0.1225,-0.2636,0.1819,1,0.5155,0.2851,0.2313,0.1668,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3559,-0.0149,-0.3314,0.1316,0.5155,1,0.5209,0.0619,-0.2908,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2634,-0.2626,-0.4291,-0.1359,0.2851,0.5209,1,0.0325,-0.3497,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0038,-0.0911,-0.1509,0.2013,0.2313,0.0619,0.0325,1,0.4068,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.009,0.1128,0.0904,0.1531,0.1668,-0.2908,-0.3497,0.4068,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8485,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8426,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8378,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.976,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7029,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3546,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5124,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9942,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8183
