"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9978,0.4648,0.2063,0.194,-0.2597,-0.4003,-0.147,0.2667,0.3643,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4648,0.9982,0.0994,0.5654,-0.2227,-0.1987,-0.1794,0.3983,0.3531,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2063,0.0994,0.9965,0.2542,-0.3739,-0.2615,-0.1846,0.1309,0.1298,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.194,0.5654,0.2542,1,-0.2714,-0.254,-0.2683,0.0922,0.4764,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2597,-0.2227,-0.3739,-0.2714,0.9169,0.5745,0.6626,-0.3974,-0.1025,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.4003,-0.1987,-0.2615,-0.254,0.5745,0.9996,0.3636,-0.1592,-0.4529,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.147,-0.1794,-0.1846,-0.2683,0.6626,0.3636,0.9999,-0.3899,-0.0038,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2667,0.3983,0.1309,0.0922,-0.3974,-0.1592,-0.3899,0.9769,0.1882,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3643,0.3531,0.1298,0.4764,-0.1025,-0.4529,-0.0038,0.1882,0.9877,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8511,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5092,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.3183,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2962,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5264,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4192,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7241
