"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9823,0.3901,0.0843,-0.1754,-0.1056,-0.1486,0.1561,0.0747,0.0763,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3901,0.9924,0.2607,-0.0081,-0.1051,-0.0623,-0.0436,-0.1435,0.0055,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0843,0.2607,0.9976,0.2393,-0.1713,-0.3387,-0.3795,-0.0048,0.0247,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1754,-0.0081,0.2393,1,-0.0772,-0.2116,-0.3271,0.0462,0.2124,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1056,-0.1051,-0.1713,-0.0772,0.9952,0.3707,0.2953,0.0981,-0.0302,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1486,-0.0623,-0.3387,-0.2116,0.3707,0.9828,0.497,0.1765,-0.1131,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1561,-0.0436,-0.3795,-0.3271,0.2953,0.497,1,0.0629,0.0585,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0747,-0.1435,-0.0048,0.0462,0.0981,0.1765,0.0629,0.9795,0.3626,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0763,0.0055,0.0247,0.2124,-0.0302,-0.1131,0.0585,0.3626,0.9725,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8033,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9788,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.983,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9542,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8185,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7216,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6691,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9764,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9748
