"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2399,0.0693,0.0762,-0.1136,-0.279,-0.2524,-0.0513,0.0259,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2399,1,0.2357,0.0767,-0.1884,0.1075,-0.1705,-0.154,0.1011,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0693,0.2357,1,0.2321,0.0028,0.1679,-0.1201,0.134,-0.1343,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0762,0.0767,0.2321,1,0.0124,0.0532,-0.0756,0.1111,0.2208,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1136,-0.1884,0.0028,0.0124,1,0.1765,0.1059,0.2238,-0.1842,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.279,0.1075,0.1679,0.0532,0.1765,1,0.2636,0.1957,-0.0067,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2524,-0.1705,-0.1201,-0.0756,0.1059,0.2636,1,0.175,-0.145,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0513,-0.154,0.134,0.1111,0.2238,0.1957,0.175,1,0.3271,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0259,0.1011,-0.1343,0.2208,-0.1842,-0.0067,-0.145,0.3271,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9533,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9336,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8625,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9189,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7466,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6443,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7986,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222
