"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5107,0.3284,0.1107,-0.2993,-0.2486,-0.0597,0.3383,0.2884,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5107,1,0.1583,-0.0432,-0.24,-0.1758,-0.1313,0.2697,0.2696,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3284,0.1583,1,0.3322,0.0046,-0.2663,-0.0417,0.1691,0.1904,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1107,-0.0432,0.3322,1,0.1184,-0.2213,-0.1183,0.1058,0.2647,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2993,-0.24,0.0046,0.1184,1,0.2931,0.3437,-0.2291,-0.1229,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2486,-0.1758,-0.2663,-0.2213,0.2931,1,0.326,-0.239,-0.2499,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0597,-0.1313,-0.0417,-0.1183,0.3437,0.326,1,-0.1635,-0.0115,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3383,0.2697,0.1691,0.1058,-0.2291,-0.239,-0.1635,1,0.3233,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2884,0.2696,0.1904,0.2647,-0.1229,-0.2499,-0.0115,0.3233,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8758,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.4691,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8161,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8883,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7017,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8515,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9055,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8107
