"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9911,0.4278,0.3753,0.2507,-0.416,-0.3156,-0.3565,0.3327,0.2761,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4278,0.9068,0.282,0.2363,-0.2308,-0.0254,-0.2173,0.4268,0.2527,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3753,0.282,0.9809,0.3634,-0.4354,-0.2993,-0.2715,0.1707,0.1658,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2507,0.2363,0.3634,0.994,-0.4695,-0.4516,-0.3673,0.2393,0.3606,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.416,-0.2308,-0.4354,-0.4695,0.9497,0.3843,0.5994,-0.3249,-0.2399,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3156,-0.0254,-0.2993,-0.4516,0.3843,0.9999,0.531,-0.0802,-0.4494,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3565,-0.2173,-0.2715,-0.3673,0.5994,0.531,0.9987,-0.2769,-0.4404,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3327,0.4268,0.1707,0.2393,-0.3249,-0.0802,-0.2769,0.9776,0.4736,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2761,0.2527,0.1658,0.3606,-0.2399,-0.4494,-0.4404,0.4736,0.9736,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7421,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5852,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7463,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7595,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6895,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6095,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7886,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5383
