"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3386,0.0715,0.0192,-0.2576,-0.1001,-0.1837,0.3184,0.3019,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3386,1,0.1553,0.001,-0.4278,-0.4473,-0.3218,0.2164,0.2023,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0715,0.1553,1,0.4505,-0.0977,-0.1818,-0.0834,-0.0312,-0.1043,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0192,0.001,0.4505,1,-0.211,-0.1253,-0.2787,-0.0496,-0.0321,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2576,-0.4278,-0.0977,-0.211,1,0.5287,0.4747,-0.271,-0.173,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1001,-0.4473,-0.1818,-0.1253,0.5287,1,0.4659,-0.1904,-0.2394,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1837,-0.3218,-0.0834,-0.2787,0.4747,0.4659,1,-0.2561,-0.317,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3184,0.2164,-0.0312,-0.0496,-0.271,-0.1904,-0.2561,1,0.5837,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3019,0.2023,-0.1043,-0.0321,-0.173,-0.2394,-0.317,0.5837,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8779,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7802,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9422,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7929,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9452,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5488,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9894,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6683,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8744
